,User,Tweet
853,Oprah,@3LWTV @OWNTV @MaraBrockAkil @thesalimakil It gets more Loving every week. So proud of  @MaraBrockAkil  and whole cast!
854,Oprah,Thanks for being a part of the TREND y’all! #LOVEis
855,Oprah,Here we go @LoveIsOWN ! Happy to be tweet-resting with you ! #LoveIs
856,Oprah,Everyone needs a little love right now. #LOVEis series premiere TONIGHT 10/9c on OWN. https://t.co/4EPIUMCCwi
857,Oprah,Here we go @CBSThisMorning! Eye-opener.
858,Oprah,"On vacay.. Up to watch @CBSThisMorning.  @GayleKing @DavidBegnaud, @cbsmireya LIVE from Texas!"
859,Oprah,@CRayHenson @GayleKing @CBSThisMorning Is seeking asylum against the law?
860,Oprah,"@gunnsmom6 @GayleKing @CBSThisMorning Wrong then. Wrong Now.   I wasn’t aware then.  Now WOKE.  “ When you know better, you Do better”, Maya always said."
861,Oprah,"Babies torn from their parents.
Can’t stand it! Will be watching
@GayleKing and her colleaques LiVE from Texas. @CBSThisMorning 7am"
862,Oprah,"Father of three, Tom Brady is on an all NEW @SuperSoulSunday today at 11am. Tune-in and tweet, tweet! #HappyFathersDay"
863,Oprah,"Knew I liked this guy! Much more to Tom Brady than football—so impressed by his work ethic and commitment to family. Watch on @OWNTV or my Facebook page tomorrow, 11am ET. #SuperSoul https://t.co/Bz88lHvuwj"
864,Oprah,Who loves 90s music?! 👋🏾 Our new show @LoveIsOWN premieres in 1 WEEK! It’s set in the 90s so let’s get in the mood! Here’s my very own playlist...some of my favorite LOVE songs of the decade. Listen now on @Spotify. #LOVEis https://t.co/ssTYITC7OJ
865,Oprah,"One of the most incredible men I’ve ever met. Today on the #SuperSoul podcast, Anthony Ray Hinton’s gripping story. For more, pick up his memoir—my latest Book Club selection, ‘The Sun Does Shine’. https://t.co/T8S7jEIf3S"
866,Oprah,"Great to hear from all u guys @MalikaGhosh ,@3LWTV ,@RichOnOWN ,@AshBenton ,@kenlikebarbie ! Don’t we 🧡🧡Mr. Hinton.
#TheSunDoesShine"
867,Oprah,Hope u can join me on Facebook or OWN.. in half hr. And meet this remarkable man. https://t.co/cOxPEMLXfd
868,Oprah,"SuperSoulers, this man is incredible. You’ll see why after this interview. Anthony Ray Hinton, author of my new Book Club pick ‘The Sun Does Shine’ is on @SuperSoulSunday tomorrow. Watch on OWN or my Facebook page. https://t.co/9dmEh1dzDF"
869,Oprah,Seeing everything under one roof brought tears to my eyes. Thanks Lonnie Bunch for giving @GayleKing and I a sneak peek of “Watching Oprah.” It’s surreal. Exhibit is open tomorrow. https://t.co/JWL9SBevuJ
870,Oprah,Wednesday…favorite night of the week! Who’s ready for new #QUEENSUGAR tonight??? https://t.co/OhNnnjnNpy
871,Oprah,Going LIVE on Facebook with Gayle and a man you need to know.. Anthony Ray Hinton.. join us at 10:15 https://t.co/mOBFklOe3s
872,Oprah,"Book Club friends, I’m SO passionate about my next pick. The Sun Does Shine by Anthony Ray Hinton. This unimaginable memoir is Anthony’s story of being falsely convicted and released from death row after 30 YEARS! Hope you’ll get a copy today. https://t.co/hSf6lcCxN5 https://t.co/OM5Jma9zJH"
873,Oprah,"Grammy-Award winning musician, author, philanthropist and “techie”…@iamwill is keeping busy! See what Will’s been up to—our conversation airs on my FB page TOMORROW at 11am. Or, listen anytime with the #SuperSoul Podcast. https://t.co/ZVRIVWskE3"
874,Oprah,"Alright Sugar fans, how are you holding up after last night? Double dose of #QUEENSUGAR continues tonight, 10|9c. Feels so good to have our ‘Queen Sugar Wednesdays’ back! https://t.co/VuXyTlqejZ"
875,Oprah,@RhapsoDani were you watching tonight? #queensugar
876,Oprah,Don’t change Nothin’ #QueenSugar https://t.co/DAm6Cz3Upz
877,Oprah,Results? #QueenSugar
878,Oprah,@Chosenvessel104 @QueenSugarOWN 2018 kids don’t get ‘em. That’s a good thing right?
879,Oprah,Same officer.. that’s for sure! #queensugar
880,Oprah,Come on y’all..#GimmeSugar #SugarTime #QUEENSUGAR  season 3!!! 👏🏽👏🏽👏🏽
881,Oprah,Counting down the hours for new #QUEENSUGAR! Who’s watching with me and @Ava? 👋🏾
882,Oprah,"I see you…I KNOW you’re ready, Sweeties! #QUEENSUGAR two-night season premiere event starts this Tuesday, May 29 at 10/9c on @OWNTV. I can hardly wait to see what you all think. Tweet, tweet. https://t.co/V7wkjxyICg"
883,Oprah,"Nothing else like it on TV. A new romantic series comes to OWN, June 19. Drum roll, please…here’s your first look at #LoveIs https://t.co/9LUR0vjPYi"
884,Oprah,"The Bordelons aren’t playing games! Getting close, Sweeties…only two weeks until the two-night season premiere of #QUEENSUGAR May 29 &amp; 30. https://t.co/fj24HjveTx"
885,Oprah,"What’s the #1reason we often repeat our mistakes? @DrPhil is a master at understanding human behavior and helping us course-correct. Need a little life enhancement? Watch our @SuperSoul conversation on my FB page tomorrow, 11am ET. https://t.co/3xivnQQNYA"
886,Oprah,"We’re baaack! #WrinkleInTime is in theaters again this weekend. Moms and kids, experience the magic together. #HappyMothersDay https://t.co/IC7oQOZ23B"
887,Oprah,"I have ALWAYS wanted to work with @MaraBrockAkil &amp; @TheSalimAkil and it’s finally happening! Who didn’t love Girlfriends and Being Mary Jane?! Let me be the first to tell you, you are going to fall in love with LOVE IS ___. Our brand-new series coming to OWN this June. #LoveIs https://t.co/5omCbtXpmc"
888,Oprah,"Come on, @AmySchumer! 💃🏾 You can catch our conversation on my Facebook page tomorrow. https://t.co/COqV0iin2z"
889,Oprah,We both knew it just had to happen one day. And it finally did. Our first Hellooooo! Go see #IFeelPretty on Friday. Then join us on Facebook THIS Sunday 11a/10c to watch our conversation OR listen to it on the SuperSoul Podcast this Monday. https://t.co/Q1LGyGbsvA
890,Oprah,"A legacy worth fighting for. Season 3 is almost here, sweeties! #QUEENSUGAR https://t.co/KwB3Z3JUjB"
891,Oprah,I read every article. This issue remarkable.Great job.  @NatGeo https://t.co/AY8Ims8AhH
892,Oprah,"@JeffFager Jeff, proud of the 60team for this powerful piece. #60Minutes"
893,Oprah,"Tonight on @60minutes, we go inside The National Memorial for Peace and Justice. 805 steel markers, each bearing the names of the thousands of victims of lynching. Thank you Bryan Stevenson and @eji_org for this first look. https://t.co/fpjZcAV4Vk"
894,Oprah,"We could listen to you all day, @Lin_Manuel! Hamilton fans, gather ‘round—our #SuperSoul conversation streams on my Facebook page TOMORROW, 11a/10c. https://t.co/ds3RmqiPI2"
895,Oprah,@floydwilliams14 @ava @LightworkerNews @LightWorkers @2pacnow @SelfInspiredLUV My Faaavorite line in the movie!  And the secret to a happy life.
896,Oprah,@3LWTV @rempower @ava @QueenSugarOWN @katcandler I understand! They’re Real to me too. #QueenSugar
897,Oprah,@rempower @ava @QueenSugarOWN @katcandler All I can say.. You will not be disappointed! #QueenSugar
898,Oprah,@ava @QueenSugarOWN @katcandler Hey Yall! #GimmeSugar
899,Oprah,@RealJohnGray agree she needs to read the autopsy. #BookofJohnGray
900,Oprah,@3LWTV @IyanlaVanzant @OWNTV Agree All 3 parts were revolutionary!
901,Oprah,@PoeticJusticeK Definitely better off with the grandma.
902,Oprah,A Lot ain’t addin’ up! #FixMyLife
903,Oprah,@mariaturner9 @OWNTV Was she in rehab 20 yrs??!
904,Oprah,"Let’s just say it @IyanlaVanzant is a mighty, mighty Healer! #FixMyLife"
905,Oprah,@SimpleeKei They represent millions of our broken men. #FixMyLife
906,Oprah,@MsCharity429 @OWNTV @IyanlaVanzant Indeed at the soul  root of it everybody WANTS the same thing. To be loved abd accepted for who you are. #FixMyLife
907,Oprah,@renee_ike640 @IyanlaVanzant @OWNTV No.. not that easy. But this is a great start!
908,Oprah,@cvdillard Agree Coshandra.
909,Oprah,@IyanlaVanzant @IyanlaVanzant agree their capacity to express their pain is profound. #FixMyLife
910,Oprah,@IyanlaVanzant This is so incredible these brothers and their sadness and pain. #FixMyLife
911,Oprah,This right here requires some serious healing and fixin’...getting ready for #FixMyLife tonight 9/8c. https://t.co/JPiMgqhEkO
912,Oprah,We all have the power to change someone’s life through our relationships.  I’m really hoping anybody who works with children or has personally experienced trauma will watch tonight’s @60Minutes. https://t.co/8eE1qRLX1A
913,Oprah,This is one of the most life changing stories I’ve ever done. I hope it starts a Revolution in helping people. Watch this Sunday @60Minutes. https://t.co/7gfCYwShLI
914,Oprah,Finally! Today’s the day. Are you taking the child in you or bringing a child to see #WrinkleInTime? #DoBoth https://t.co/Sn5nxk0zP7
915,Oprah,"Thanks Google NYC for the special day with these STRONG, SMART, and BOLD girls from @girlsincnyc. Women warriors in the making! Perfect way to spend #InternationalWomensDay #WrinkleInTime https://t.co/kHrXTdFtgt"
916,Oprah,With my warrior women at the #WrinkleInTime @O_Magazine Premiere. 2 days! https://t.co/xIGTsfGapv
917,Oprah,So happy and proud for you @JordanPeele ! Thanks again for the great convo.#Oscars90
918,Oprah,"Jordan, I’m so proud of you and what you’ve done to build EMPATHY by using story as a “weapon for change.” We’re all rooting for you tonight! Watch my SuperSoul Conversations with Jordan, Trevor, and Salma TODAY 11am EST, streaming on my Facebook page. https://t.co/UepUahM4Hr"
919,Oprah,Woooow! Lot a B’wordin’ goin on!#fixmylife
920,Oprah,@RichOnOWN What was ur original assessment?
921,Oprah,@IyanlaVanzant full circle https://t.co/1utrqedqCD get to help her heal the same secrets and lies that wounded you.#FixMyLife
922,Oprah,So true @IyanlaVanzant  you can’t heal what you won’t speak.#FixMyLife
923,Oprah,.@IyanlaVanzant don’t you just love our OWN viewers? Your fixes are teachable moments for so many. #FixMyLife Tonight 9/8c. https://t.co/ZUAlYKsJXI
924,Oprah,"She’s more than a fixer, she’s a HEALER! #FixMyLife TONIGHT 9/8c. https://t.co/L6tEyIGXqs"
925,Oprah,"We see you, Ayodele. LOVE that @IyanlaVanzant is changing the narrative. #FixMyLife season premiere TONIGHT 9/8c. https://t.co/mcxaXnOhvW"
926,Oprah,"YES, heart-pounding! @IyanlaVanzant has never been better. #FixMyLife Season Premiere TONIGHT 9/8c. https://t.co/PWw0rGMIyl"
927,Oprah,"She’s more than a fixer, she’s a healer. The @IyanlaVanzant you know and love is BACK and she’s keeping it real. NEW season of Iyanla: Fix My Life, THIS Saturday March 3rd at 9/8c. https://t.co/I1zZ30osZ2"
928,Oprah,"This time Trevor is the one asking the big questions! Catch my #SuperSoulConversations with @TrevorNoah, @JordanPeele, and @SalmaHayek on the WatchOWN app, on my Facebook this Sunday at 11am, or anytime with the SuperSoul Podcast: https://t.co/ePwnuQoi4S https://t.co/sIxcZWlGyL"
929,Oprah,@JamieBroadnax Loved meeting you too! Crossing off my list. In bed now reading season 3 scripts. #GimmeSugar
930,Oprah,@3LWTV @RichOnOWN @Trevornoah Now working on producing the movie. #AnAmericanMarriage
931,Oprah,@3LWTV @RichOnOWN @Trevornoah Told ya it was good book. Glad u agree.
932,Oprah,@Official_AlexB_ @RichOnOWN @Trevornoah @mariashriver Nope have not read yet. She just sent me a copy.
933,Oprah,@RichOnOWN @Trevornoah His book is so terrific. Born a Crime.
934,Oprah,Another SWEET year! Congratulations to Queen Sugar for winning Television Show of the Year Drama for a second year in a row at American Black Film Festival Honors! #ABFFHonors #GimmeSugar https://t.co/0gBuQwjnYS
935,Oprah,Said it tonight and I’ll say it again...@JimmyKimmel wish you were my little brother! #KIMMEL on @ABC tonight. https://t.co/4VfRXmqBLy
936,Oprah,"Thank you for your kind,
 words @TheEllenShow. That was a hoot of a time with @RWitherspoon and @TiffanyHaddish! https://t.co/AVS8dXZwVx"
937,Oprah,I bet y’all know more about me than my two competing best friends @TheEllenShow and @RWitherspoon! Watch this... https://t.co/eRkWDrzSCl
938,Oprah,"George and Amal, I couldn’t agree with you more. I am joining forces with you and will match your $500,000 donation to ‘March For Our Lives.’  These inspiring young people remind me of the Freedom Riders of the 60s who also said we’ve had ENOUGH and our voices will be heard."
939,Oprah,"No more apologies for women wanting more. @RWitherspoon, @MindyKaling, and I discuss TODAY on a NEW #SuperSoul Conversation, streaming on my Facebook page at 11am ET / 8am PT. https://t.co/ppjVlyvXwG"
940,Oprah,Just saw it with Stedman. It’s Phenomenal!! Layers and layers of it. Wakunda ForEveeeerrrr! #BlackPanther
941,Oprah,Thanks @WSJMag for spreading the joy. https://t.co/pQTWtSQsg1 https://t.co/a6hBxV865t
942,Oprah,@3LWTV @TayariJones You are going to looooove it!
943,Oprah,@djkhaled Been watching you win while you loose! Lookin’ great YOU!
944,Oprah,"It’s book club time! Newest pick: An American Marriage by @Tayari Jones. Perfect book to read along with a friend. So juicy, you’re going to want to talk to someone about it! https://t.co/9YYdpjWyhN https://t.co/dCiBSnk6p7"
945,Oprah,@Only1CrystalFox You were simply brilliant last night and always.👏🏽👏🏽🙏🏾
946,Oprah,Watching the #SuperBlueBloodMoon !
947,Oprah,@tpoulos Lot o’ Oprahs!
948,Oprah,Watching #JayZ vibing with @VanJones68  #VanJonesShow on CNN. Both doing a great job!
949,Oprah,"Thank you OWN staff, OWNERs &amp; OWN Ambassadors for a lot of pre-birthday happiness! https://t.co/FdSwWFLvey"
950,Oprah,@RWitherspoon I accept your 3d leg. As I know you accept my 3d hand👋🏾👋🏾👋🏾❤️
951,Oprah,Thanks @InStyle and @laurabrown99 for making this a funtastic experience. https://t.co/Bn0OtBCuPI
952,Oprah,Look at what team work did for the 101freeway. Thanks @CaltransD5 and every crew that made this happen. https://t.co/238jhC9hvD
953,Oprah,".@RuPaul serves up serious AND funny, talking about his colorful life in and out of drag. NEW SuperSoul Conversation streaming on my Facebook page, TOMORROW 11am/10c. https://t.co/h6WiPDeWsG"
954,Oprah,"This I did Monday night before the mudslides hit. #TimesUp conversation with @RWitherspoon, @shondarhimes @americaferrera, @TraceeEllisRoss, Natalie Portman, Kathleen Kennedy, and Nina Shaw. Hope you’ll watch tomorrow on @CBSSunday. https://t.co/dc9BXO3MAm"
955,Oprah,@3LWTV All are back.
956,Oprah,@tpoulos Nervous Nelly Luke.. had to have 2mgs of Zanax was shaking like a leaf.
957,Oprah,1st day back at home. Still smelling smoke.But grateful to have a home to come to and forever grateful to firefighters. #ThomasFire
958,Oprah,.@djkhaled Welcome to #WWFreestyle. Can’t wait to see you #blessup this program ✌🏾👊🏾
959,Oprah,"Mrs. Which has created a #WrinkleInTime ✨ Welcome to 2018, warriors. https://t.co/BCeiJOIJB5"
960,Oprah,@MastinKipp It is EXACTLY. EPIC!
961,Oprah,@CDNOWNViewers Winds calmer today. They’re preparing for more high winds tomorrow.
962,Oprah,@RichOnOWN @RobinRoberts Why am I on it?
963,Oprah,So looking forward to you all seeing it. Bravo👏🏽👏🏽 @ava https://t.co/UqUqPrjr4c
964,Oprah,After the harrowing week of fire this was joy to  wakeup and look forward to.  https://t.co/dz5LzWiOr6
